file_name,file_path,class_name,class_index
41217_215.jpeg,.\\Data\DataSet\Acremonium\41217_215.jpeg,Acremonium,0
41217_216.jpeg,.\\Data\DataSet\Acremonium\41217_216.jpeg,Acremonium,0
41217_217.jpeg,.\\Data\DataSet\Acremonium\41217_217.jpeg,Acremonium,0
41217_218.jpeg,.\\Data\DataSet\Acremonium\41217_218.jpeg,Acremonium,0
41217_219.jpeg,.\\Data\DataSet\Acremonium\41217_219.jpeg,Acremonium,0
41217_22.jpeg,.\\Data\DataSet\Acremonium\41217_22.jpeg,Acremonium,0
41217_220.jpeg,.\\Data\DataSet\Acremonium\41217_220.jpeg,Acremonium,0
41217_221.jpeg,.\\Data\DataSet\Acremonium\41217_221.jpeg,Acremonium,0
41217_222.jpeg,.\\Data\DataSet\Acremonium\41217_222.jpeg,Acremonium,0
41217_223.jpeg,.\\Data\DataSet\Acremonium\41217_223.jpeg,Acremonium,0
41217_224.jpeg,.\\Data\DataSet\Acremonium\41217_224.jpeg,Acremonium,0
41217_225.jpeg,.\\Data\DataSet\Acremonium\41217_225.jpeg,Acremonium,0
41217_226.jpeg,.\\Data\DataSet\Acremonium\41217_226.jpeg,Acremonium,0
41217_227.jpeg,.\\Data\DataSet\Acremonium\41217_227.jpeg,Acremonium,0
41217_228.jpeg,.\\Data\DataSet\Acremonium\41217_228.jpeg,Acremonium,0
41217_229.jpeg,.\\Data\DataSet\Acremonium\41217_229.jpeg,Acremonium,0
41217_23.jpeg,.\\Data\DataSet\Acremonium\41217_23.jpeg,Acremonium,0
41217_230.jpeg,.\\Data\DataSet\Acremonium\41217_230.jpeg,Acremonium,0
41217_231.jpeg,.\\Data\DataSet\Acremonium\41217_231.jpeg,Acremonium,0
41217_232.jpeg,.\\Data\DataSet\Acremonium\41217_232.jpeg,Acremonium,0
41217_233.jpeg,.\\Data\DataSet\Acremonium\41217_233.jpeg,Acremonium,0
41217_234.jpeg,.\\Data\DataSet\Acremonium\41217_234.jpeg,Acremonium,0
41217_235.jpeg,.\\Data\DataSet\Acremonium\41217_235.jpeg,Acremonium,0
41217_236.jpeg,.\\Data\DataSet\Acremonium\41217_236.jpeg,Acremonium,0
41217_237.jpeg,.\\Data\DataSet\Acremonium\41217_237.jpeg,Acremonium,0
41217_238.jpeg,.\\Data\DataSet\Acremonium\41217_238.jpeg,Acremonium,0
41217_239.jpeg,.\\Data\DataSet\Acremonium\41217_239.jpeg,Acremonium,0
41217_24.jpeg,.\\Data\DataSet\Acremonium\41217_24.jpeg,Acremonium,0
41217_25.jpeg,.\\Data\DataSet\Acremonium\41217_25.jpeg,Acremonium,0
41217_26.jpeg,.\\Data\DataSet\Acremonium\41217_26.jpeg,Acremonium,0
41217_27.jpeg,.\\Data\DataSet\Acremonium\41217_27.jpeg,Acremonium,0
41217_28.jpeg,.\\Data\DataSet\Acremonium\41217_28.jpeg,Acremonium,0
41217_29.jpeg,.\\Data\DataSet\Acremonium\41217_29.jpeg,Acremonium,0
41217_3.jpeg,.\\Data\DataSet\Acremonium\41217_3.jpeg,Acremonium,0
41217_30.jpeg,.\\Data\DataSet\Acremonium\41217_30.jpeg,Acremonium,0
41217_31.jpeg,.\\Data\DataSet\Acremonium\41217_31.jpeg,Acremonium,0
41217_32.jpeg,.\\Data\DataSet\Acremonium\41217_32.jpeg,Acremonium,0
41217_33.jpeg,.\\Data\DataSet\Acremonium\41217_33.jpeg,Acremonium,0
41217_34.jpeg,.\\Data\DataSet\Acremonium\41217_34.jpeg,Acremonium,0
41217_35.jpeg,.\\Data\DataSet\Acremonium\41217_35.jpeg,Acremonium,0
41217_36.jpeg,.\\Data\DataSet\Acremonium\41217_36.jpeg,Acremonium,0
41217_37.jpeg,.\\Data\DataSet\Acremonium\41217_37.jpeg,Acremonium,0
41217_38.jpeg,.\\Data\DataSet\Acremonium\41217_38.jpeg,Acremonium,0
41217_39.jpeg,.\\Data\DataSet\Acremonium\41217_39.jpeg,Acremonium,0
41217_4.jpeg,.\\Data\DataSet\Acremonium\41217_4.jpeg,Acremonium,0
41217_40.jpeg,.\\Data\DataSet\Acremonium\41217_40.jpeg,Acremonium,0
41217_41.jpeg,.\\Data\DataSet\Acremonium\41217_41.jpeg,Acremonium,0
41217_42.jpeg,.\\Data\DataSet\Acremonium\41217_42.jpeg,Acremonium,0
41217_43.jpeg,.\\Data\DataSet\Acremonium\41217_43.jpeg,Acremonium,0
41217_44.jpeg,.\\Data\DataSet\Acremonium\41217_44.jpeg,Acremonium,0
41217_45.jpeg,.\\Data\DataSet\Acremonium\41217_45.jpeg,Acremonium,0
41217_46.jpeg,.\\Data\DataSet\Acremonium\41217_46.jpeg,Acremonium,0
41217_47.jpeg,.\\Data\DataSet\Acremonium\41217_47.jpeg,Acremonium,0
41217_48.jpeg,.\\Data\DataSet\Acremonium\41217_48.jpeg,Acremonium,0
41217_49.jpeg,.\\Data\DataSet\Acremonium\41217_49.jpeg,Acremonium,0
41217_5.jpeg,.\\Data\DataSet\Acremonium\41217_5.jpeg,Acremonium,0
41217_50.jpeg,.\\Data\DataSet\Acremonium\41217_50.jpeg,Acremonium,0
41217_51.jpeg,.\\Data\DataSet\Acremonium\41217_51.jpeg,Acremonium,0
41217_52.jpeg,.\\Data\DataSet\Acremonium\41217_52.jpeg,Acremonium,0
41217_53.jpeg,.\\Data\DataSet\Acremonium\41217_53.jpeg,Acremonium,0
41217_54.jpeg,.\\Data\DataSet\Acremonium\41217_54.jpeg,Acremonium,0
41217_55.jpeg,.\\Data\DataSet\Acremonium\41217_55.jpeg,Acremonium,0
41217_56.jpeg,.\\Data\DataSet\Acremonium\41217_56.jpeg,Acremonium,0
41217_57.jpeg,.\\Data\DataSet\Acremonium\41217_57.jpeg,Acremonium,0
41217_58.jpeg,.\\Data\DataSet\Acremonium\41217_58.jpeg,Acremonium,0
41217_59.jpeg,.\\Data\DataSet\Acremonium\41217_59.jpeg,Acremonium,0
41217_6.jpeg,.\\Data\DataSet\Acremonium\41217_6.jpeg,Acremonium,0
41217_60.jpeg,.\\Data\DataSet\Acremonium\41217_60.jpeg,Acremonium,0
41217_61.jpeg,.\\Data\DataSet\Acremonium\41217_61.jpeg,Acremonium,0
41217_62.jpeg,.\\Data\DataSet\Acremonium\41217_62.jpeg,Acremonium,0
41217_63.jpeg,.\\Data\DataSet\Acremonium\41217_63.jpeg,Acremonium,0
41217_64.jpeg,.\\Data\DataSet\Acremonium\41217_64.jpeg,Acremonium,0
41217_65.jpeg,.\\Data\DataSet\Acremonium\41217_65.jpeg,Acremonium,0
41217_66.jpeg,.\\Data\DataSet\Acremonium\41217_66.jpeg,Acremonium,0
41217_67.jpeg,.\\Data\DataSet\Acremonium\41217_67.jpeg,Acremonium,0
41217_68.jpeg,.\\Data\DataSet\Acremonium\41217_68.jpeg,Acremonium,0
41217_69.jpeg,.\\Data\DataSet\Acremonium\41217_69.jpeg,Acremonium,0
41217_7.jpeg,.\\Data\DataSet\Acremonium\41217_7.jpeg,Acremonium,0
41217_70.jpeg,.\\Data\DataSet\Acremonium\41217_70.jpeg,Acremonium,0
41217_71.jpeg,.\\Data\DataSet\Acremonium\41217_71.jpeg,Acremonium,0
41217_72.jpeg,.\\Data\DataSet\Acremonium\41217_72.jpeg,Acremonium,0
41217_73.jpeg,.\\Data\DataSet\Acremonium\41217_73.jpeg,Acremonium,0
41217_74.jpeg,.\\Data\DataSet\Acremonium\41217_74.jpeg,Acremonium,0
41217_75.jpeg,.\\Data\DataSet\Acremonium\41217_75.jpeg,Acremonium,0
41217_76.jpeg,.\\Data\DataSet\Acremonium\41217_76.jpeg,Acremonium,0
41217_77.jpeg,.\\Data\DataSet\Acremonium\41217_77.jpeg,Acremonium,0
41217_78.jpeg,.\\Data\DataSet\Acremonium\41217_78.jpeg,Acremonium,0
41217_79.jpeg,.\\Data\DataSet\Acremonium\41217_79.jpeg,Acremonium,0
41217_8.jpeg,.\\Data\DataSet\Acremonium\41217_8.jpeg,Acremonium,0
41217_80.jpeg,.\\Data\DataSet\Acremonium\41217_80.jpeg,Acremonium,0
41217_81.jpeg,.\\Data\DataSet\Acremonium\41217_81.jpeg,Acremonium,0
41217_82.jpeg,.\\Data\DataSet\Acremonium\41217_82.jpeg,Acremonium,0
41217_83.jpeg,.\\Data\DataSet\Acremonium\41217_83.jpeg,Acremonium,0
41217_84.jpeg,.\\Data\DataSet\Acremonium\41217_84.jpeg,Acremonium,0
41217_85.jpeg,.\\Data\DataSet\Acremonium\41217_85.jpeg,Acremonium,0
41217_86.jpeg,.\\Data\DataSet\Acremonium\41217_86.jpeg,Acremonium,0
41217_87.jpeg,.\\Data\DataSet\Acremonium\41217_87.jpeg,Acremonium,0
41217_88.jpeg,.\\Data\DataSet\Acremonium\41217_88.jpeg,Acremonium,0
41217_89.jpeg,.\\Data\DataSet\Acremonium\41217_89.jpeg,Acremonium,0
41217_9.jpeg,.\\Data\DataSet\Acremonium\41217_9.jpeg,Acremonium,0
41217_90.jpeg,.\\Data\DataSet\Acremonium\41217_90.jpeg,Acremonium,0
41217_91.jpeg,.\\Data\DataSet\Acremonium\41217_91.jpeg,Acremonium,0
41217_92.jpeg,.\\Data\DataSet\Acremonium\41217_92.jpeg,Acremonium,0
41217_93.jpeg,.\\Data\DataSet\Acremonium\41217_93.jpeg,Acremonium,0
41217_94.jpeg,.\\Data\DataSet\Acremonium\41217_94.jpeg,Acremonium,0
41217_95.jpeg,.\\Data\DataSet\Acremonium\41217_95.jpeg,Acremonium,0
41217_96.jpeg,.\\Data\DataSet\Acremonium\41217_96.jpeg,Acremonium,0
41217_97.jpeg,.\\Data\DataSet\Acremonium\41217_97.jpeg,Acremonium,0
41217_98.jpeg,.\\Data\DataSet\Acremonium\41217_98.jpeg,Acremonium,0
41217_99.jpeg,.\\Data\DataSet\Acremonium\41217_99.jpeg,Acremonium,0
42683_0.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_0.jpeg,Acremonium-alternatum,1
42683_1.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_1.jpeg,Acremonium-alternatum,1
42683_10.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_10.jpeg,Acremonium-alternatum,1
42683_100.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_100.jpeg,Acremonium-alternatum,1
42683_101.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_101.jpeg,Acremonium-alternatum,1
42683_102.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_102.jpeg,Acremonium-alternatum,1
42683_103.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_103.jpeg,Acremonium-alternatum,1
42683_104.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_104.jpeg,Acremonium-alternatum,1
42683_105.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_105.jpeg,Acremonium-alternatum,1
42683_106.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_106.jpeg,Acremonium-alternatum,1
42683_107.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_107.jpeg,Acremonium-alternatum,1
42683_108.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_108.jpeg,Acremonium-alternatum,1
42683_109.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_109.jpeg,Acremonium-alternatum,1
42683_11.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_11.jpeg,Acremonium-alternatum,1
42683_110.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_110.jpeg,Acremonium-alternatum,1
42683_111.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_111.jpeg,Acremonium-alternatum,1
42683_112.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_112.jpeg,Acremonium-alternatum,1
42683_113.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_113.jpeg,Acremonium-alternatum,1
42683_114.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_114.jpeg,Acremonium-alternatum,1
42683_115.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_115.jpeg,Acremonium-alternatum,1
42683_116.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_116.jpeg,Acremonium-alternatum,1
42683_117.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_117.jpeg,Acremonium-alternatum,1
42683_118.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_118.jpeg,Acremonium-alternatum,1
42683_119.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_119.jpeg,Acremonium-alternatum,1
42683_12.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_12.jpeg,Acremonium-alternatum,1
42683_120.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_120.jpeg,Acremonium-alternatum,1
42683_121.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_121.jpeg,Acremonium-alternatum,1
42683_122.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_122.jpeg,Acremonium-alternatum,1
42683_123.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_123.jpeg,Acremonium-alternatum,1
42683_124.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_124.jpeg,Acremonium-alternatum,1
42683_125.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_125.jpeg,Acremonium-alternatum,1
42683_126.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_126.jpeg,Acremonium-alternatum,1
42683_127.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_127.jpeg,Acremonium-alternatum,1
42683_128.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_128.jpeg,Acremonium-alternatum,1
42683_129.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_129.jpeg,Acremonium-alternatum,1
42683_13.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_13.jpeg,Acremonium-alternatum,1
42683_130.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_130.jpeg,Acremonium-alternatum,1
42683_131.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_131.jpeg,Acremonium-alternatum,1
42683_132.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_132.jpeg,Acremonium-alternatum,1
42683_133.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_133.jpeg,Acremonium-alternatum,1
42683_134.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_134.jpeg,Acremonium-alternatum,1
42683_135.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_135.jpeg,Acremonium-alternatum,1
42683_136.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_136.jpeg,Acremonium-alternatum,1
42683_137.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_137.jpeg,Acremonium-alternatum,1
42683_138.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_138.jpeg,Acremonium-alternatum,1
42683_139.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_139.jpeg,Acremonium-alternatum,1
42683_14.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_14.jpeg,Acremonium-alternatum,1
42683_140.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_140.jpeg,Acremonium-alternatum,1
42683_141.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_141.jpeg,Acremonium-alternatum,1
42683_142.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_142.jpeg,Acremonium-alternatum,1
42683_143.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_143.jpeg,Acremonium-alternatum,1
42683_144.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_144.jpeg,Acremonium-alternatum,1
42683_145.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_145.jpeg,Acremonium-alternatum,1
42683_146.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_146.jpeg,Acremonium-alternatum,1
42683_147.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_147.jpeg,Acremonium-alternatum,1
42683_148.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_148.jpeg,Acremonium-alternatum,1
42683_149.jpeg,.\\Data\DataSet\Acremonium-alternatum\42683_149.jpeg,Acremonium-alternatum,1
